node_id,name,tier,region,category,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,rank_customers,rank_betweenness,rank_pagerank,betweenness,pagerank,customers,best_centrality_rank,rank_gap
REFINED_MATERIAL_0161,Ulvid Advanced Materials - Nagano,REFINED_MATERIAL,Japan,Bonding wire,5,3,3075122755.795987,0.0024106548099269774,3,121,638.0,758.0,952.0,9.599290280880606e-05,0.00022948247009501409,4.0,638.0,517.0
EMS_0127,Zephyr Electronics - Dalian,EMS,China,PCB assembly,3,3,2969639650.691503,0.0023279643370972716,1,124,175.0,95.0,379.0,0.0009884954406912726,0.00046730975554624515,14.0,95.0,-29.0
OSAT_0125,Umber Test Services - Dalian,OSAT,China,Power IC,7,3,2874555410.277499,0.002253425757760806,2,125,348.0,214.0,445.0,0.00053966406465664,0.00041568207059319043,8.0,214.0,89.0
EMS_0126,Zephyr Assemblies - Penang,EMS,Southeast Asia,PCB assembly,1,1,2873629886.10784,0.002252700219475517,1,126,774.0,659.0,824.0,0.00014376671302326451,0.0002584823496628227,3.0,659.0,533.0
EMS_0115,Isar Circuits - Wuxi,EMS,China,PCB assembly,3,3,2780441380.027813,0.0021796477470211032,1,127,175.0,141.0,280.0,0.0007267907374148249,0.00055582457524588,14.0,141.0,14.0
EMS_0147,Ember Circuits - Ottawa,EMS,North America,PCB assembly,3,3,2724520157.3728943,0.002135809898884474,1,128,348.0,384.0,570.0,0.0003113759910239157,0.00034279009203483824,8.0,348.0,220.0
EMS_0307,Noral Electronics - Xi'an,EMS,China,Power module,2,2,2670780869.5984163,0.002093682516388466,1,129,348.0,311.0,653.0,0.000405775029367922,0.0003113490393130154,8.0,311.0,182.0
EMS_0308,Jarn Manufacturing - Bac Ninh,EMS,Southeast Asia,Sensor module,2,2,2625973103.287482,0.0020585567454981988,1,130,101.0,97.0,350.0,0.0009771378553599934,0.0004847171034008762,20.0,97.0,-33.0
EMS_0407,Korrin Manufacturing - Shenzhen,EMS,China,Sensor module,2,2,2571582351.928417,0.002015918666698859,1,131,175.0,344.0,412.0,0.0003581073000831216,0.0004415152635332948,14.0,175.0,44.0
EMS_0430,Jorel Assemblies - Batam,EMS,Southeast Asia,Power module,1,1,2562730742.100949,0.002008979699541868,1,132,457.0,389.0,652.0,0.00030733032509317035,0.0003115596399375805,6.0,389.0,257.0
EMS_0325,Isar Electronics - Singapore,EMS,Southeast Asia,Power module,2,2,2510440056.1766496,0.0019679879071653836,1,133,193.0,238.0,380.0,0.0005064205183955449,0.0004665997678735613,13.0,193.0,60.0
EMS_0199,Thorne Manufacturing - Taoyuan,EMS,Taiwan,Power module,2,2,2410163404.1967816,0.0018893788848221209,1,134,304.0,360.0,602.0,0.00033428529149695735,0.00032906238726396875,9.0,304.0,170.0
EMS_0289,Ader Assemblies - Dalian,EMS,China,PCB assembly,1,1,2276244911.7380824,0.0017843973007942114,1,135,267.0,491.0,442.0,0.0002287719495262419,0.00041634600373267617,10.0,267.0,132.0
EMS_0055,Mordant Assemblies - Ottawa,EMS,North America,PCB assembly,3,3,2270072426.976085,0.001779558557348063,1,136,88.0,147.0,305.0,0.0007098041822814637,0.0005215726404909817,23.0,88.0,-48.0
EMS_0433,Elstow Manufacturing - Tainan,EMS,Taiwan,PCB assembly,1,1,2262585042.49147,0.0017736890357533265,1,137,774.0,778.0,1221.0,8.606206902971242e-05,0.00017381238668887734,3.0,774.0,637.0
REFINED_MATERIAL_0087,Prendel Materials - Icheon,REFINED_MATERIAL,Korea,Process gas,4,1,2262585042.49147,0.0017736890357533265,2,137,407.0,518.0,230.0,0.0002146943748556559,0.0006339769961759439,7.0,230.0,93.0
RAW_MATERIAL_0204,Zephyr Feedstock - Villach,RAW_MATERIAL,Europe,Crude industrial gas,5,1,2262585042.49147,0.0017736890357533265,3,137,1211.0,1111.0,797.0,0.0,0.00026500914410507436,1.0,797.0,660.0
EMS_0245,Calder Circuits - Sanand,EMS,South Asia,Sensor module,2,2,2141637236.175437,0.0016788754513211853,1,140,304.0,643.0,533.0,0.0001514249710973151,0.00035842027657526245,9.0,304.0,164.0
EMS_0023,Oxbow Assemblies - Chengdu,EMS,China,Power module,2,2,2140579661.4460971,0.0016780463957645137,1,141,121.0,546.0,331.0,0.00020347295486892753,0.0005015290347218244,18.0,121.0,-20.0
EQUIPMENT_0055,Korrin Systems - Hillsboro,EQUIPMENT,North America,Test handler,14,5,2121795380.7159994,0.0016633209944426704,3,142,304.0,1111.0,121.0,0.0,0.000909494588480378,9.0,121.0,-21.0
OSAT_0128,Stade Microassembly - Chengdu,OSAT,China,Memory IC,12,5,2121795380.7159994,0.0016633209944426704,2,142,34.0,59.0,86.0,0.0013363742661704398,0.0011254951461041893,51.0,34.0,-108.0
EMS_0413,Calder Circuits - Wuxi,EMS,China,Power module,2,2,1996310626.932372,0.001564950799395708,1,144,638.0,893.0,882.0,4.7856634187151616e-05,0.0002448236321851048,4.0,638.0,494.0
EMS_0135,Gethin Circuits - Tianjin,EMS,China,PCB assembly,2,2,1985599000.6883874,0.0015565537253997082,1,145,348.0,739.0,726.0,0.00010108514279929722,0.0002843859194370779,8.0,348.0,203.0
EMS_0457,Jorel Assemblies - Wuxi,EMS,China,PCB assembly,2,2,1957441888.5185077,0.0015344807600983915,1,146,267.0,335.0,567.0,0.00036900567350114705,0.0003441591334528481,10.0,267.0,121.0
OSAT_0021,Quill Packaging - Wuxi,OSAT,China,MEMS sensor,4,2,1946438954.7733831,0.0015258553238923086,2,147,267.0,167.0,381.0,0.0006385195187000554,0.0004662286572103471,10.0,167.0,20.0
EMS_0204,Lumen Circuits - Dresden,EMS,Europe,Sensor module,2,2,1815248743.0475903,0.0014230124977592557,1,148,975.0,668.0,1048.0,0.00013862305006763246,0.00020873220850266334,2.0,668.0,520.0
EMS_0495,Thorne Electronics - Tianjin,EMS,China,PCB assembly,2,2,1812380121.6755333,0.0014207637238215732,1,149,213.0,215.0,374.0,0.0005384069413888868,0.00047174230025517997,12.0,213.0,64.0
OSAT_0036,Kestrel Assembly - Kaohsiung,OSAT,Taiwan,Power IC,7,2,1756109722.7484698,0.0013766521489017216,2,150,101.0,190.0,215.0,0.0005893087258370568,0.0006579412791599551,20.0,101.0,-49.0
EMS_0058,Korrin Assemblies - Dresden,EMS,Europe,PCB assembly,2,2,1749556027.199604,0.0013715145661278654,1,151,83.0,72.0,203.0,0.0012096153073560647,0.0006887716774054689,24.0,72.0,-79.0
EMS_0221,Ulvid Manufacturing - Grenoble,EMS,Europe,Power module,2,2,1739433536.1019354,0.001363579327833054,1,152,193.0,442.0,462.0,0.00025832733362028085,0.0004041157496913121,13.0,193.0,41.0
EMS_0065,Xanthe Manufacturing - Tainan,EMS,Taiwan,PCB assembly,2,2,1733605928.9181764,0.0013590109413315998,1,153,234.0,93.0,440.0,0.0010074660698070877,0.0004175904626035684,11.0,93.0,-60.0
EMS_0045,Umber Circuits - Xi'an,EMS,China,Sensor module,1,1,1694473005.3543084,0.001328333801618091,1,154,975.0,812.0,1238.0,7.344889709411208e-05,0.00017092536737655043,2.0,812.0,658.0
REFINED_MATERIAL_0331,Ferrin Advanced Materials - Tianjin,REFINED_MATERIAL,China,PCB laminate,2,1,1694473005.3543084,0.001328333801618091,2,154,64.0,649.0,62.0,0.0001471700129925033,0.0014371555852015219,30.0,62.0,-92.0
EMS_0089,Vantor Electronics - Xi'an,EMS,China,PCB assembly,1,1,1656963803.0689301,0.0012989295319071196,1,156,774.0,406.0,1046.0,0.0002896269841168348,0.00020902719574031103,3.0,406.0,250.0
FAB_0003,Korrin Microelectronics - Taoyuan,FAB,Taiwan,Power die,8,2,1606580416.5709853,0.0012594329125371257,3,157,157.0,43.0,115.0,0.0016160262264949413,0.0009510399043963314,15.0,43.0,-114.0
OSAT_0053,Granth Packaging - Xi'an,OSAT,China,Power IC,7,2,1606580416.5709853,0.0012594329125371257,2,157,42.0,82.0,74.0,0.0011242588933402086,0.0012353873638647336,45.0,42.0,-115.0
FAB_0093,Belan Wafer Works - Gumi,FAB,Korea,Analog die,4,1,1547303114.967901,0.0012129641619938718,3,159,193.0,75.0,212.0,0.0011984287383380349,0.0006597213874943438,13.0,75.0,-84.0
REFINED_MATERIAL_0104,Ystad Advanced Materials - Hillsboro,REFINED_MATERIAL,North America,Silicon wafer,6,1,1547303114.967901,0.0012129641619938718,4,159,638.0,934.0,1303.0,3.412848287228128e-05,0.00015608575620253482,4.0,638.0,479.0
OSAT_0118,Prendel Test Services - Bac Ninh,OSAT,Southeast Asia,Analog IC,2,1,1547303114.967901,0.0012129641619938718,2,159,267.0,320.0,465.0,0.0003873528318379841,0.00040119578770693535,10.0,267.0,108.0
EMS_0346,Kestrel Circuits - Hyderabad,EMS,South Asia,PCB assembly,1,1,1547303114.967901,0.0012129641619938718,1,159,774.0,620.0,850.0,0.00016320604428160315,0.0002523636354637672,3.0,620.0,461.0
EMS_0141,Dyne Assemblies - Wuxi,EMS,China,PCB assembly,2,2,1541736152.3257866,0.0012086001003496325,1,163,407.0,279.0,647.0,0.0004517441374324479,0.0003131519997611321,7.0,279.0,116.0
REFINED_MATERIAL_0333,Rivet Materials - Kitakyushu,REFINED_MATERIAL,Japan,PCB laminate,2,1,1530251279.602823,0.0011995968618223806,2,164,304.0,189.0,181.0,0.0005944601699737672,0.0007401939332025211,9.0,181.0,17.0
EMS_0044,Cortex Assemblies - Pune,EMS,South Asia,PCB assembly,1,1,1530251279.602823,0.0011995968618223806,1,164,975.0,676.0,1289.0,0.00013214251406081643,0.00015846026816674852,2.0,676.0,512.0
EMS_0513,Lumen Electronics - Penang,EMS,Southeast Asia,PCB assembly,2,2,1497400951.610532,0.0011738447837848335,1,166,146.0,259.0,432.0,0.00047507077111247044,0.00042559517943301876,16.0,146.0,-20.0
EMS_0186,Doran Manufacturing - Shenzhen,EMS,China,Power module,2,2,1476437469.4723425,0.0011574110596500832,1,167,83.0,102.0,258.0,0.0009427020164722407,0.0005959970106805397,24.0,83.0,-84.0
EMS_0491,Isar Assemblies - Bengaluru,EMS,South Asia,Power module,1,1,1425233631.438878,0.0011172712706906203,1,168,774.0,448.0,1033.0,0.00025448378190178275,0.00021184853688830331,3.0,448.0,280.0
EMS_0189,Trellis Circuits - Malta,EMS,North America,PCB assembly,2,2,1417736003.6105757,0.001111393719118647,1,169,113.0,127.0,367.0,0.0008112035490034726,0.0004748283252501227,19.0,113.0,-56.0
EMS_0138,Ember Electronics - Guadalajara,EMS,North America,PCB assembly,1,1,1386928074.2651062,0.0010872427212696772,1,170,146.0,154.0,452.0,0.0006818031532518886,0.00040979277102382706,16.0,146.0,-24.0
EMS_0306,Renbeck Electronics - Shanghai,EMS,China,Power module,2,2,1373180656.1229336,0.0010764658247682146,1,171,83.0,299.0,221.0,0.0004214541078660491,0.0006501955167997044,24.0,83.0,-88.0
OSAT_0076,Isar Microassembly - Xi'an,OSAT,China,Analog IC,5,2,1373180656.1229336,0.0010764658247682146,2,171,146.0,245.0,241.0,0.000494199219987112,0.0006205342779250808,16.0,146.0,-25.0
EQUIPMENT_0102,Belan Instruments - Crolles,EQUIPMENT,Europe,Test handler,6,2,1373180656.1229336,0.0010764658247682146,3,171,774.0,1088.0,343.0,4.570962417607568e-06,0.00049283542398879,3.0,343.0,172.0
RAW_MATERIAL_0490,Granth Minerals - Eindhoven,RAW_MATERIAL,Europe,Copper,7,2,1373180656.1229336,0.0010764658247682146,4,171,92.0,1111.0,23.0,0.0,0.0024176193906207846,22.0,23.0,-148.0
OSAT_0082,Mordant Microassembly - Shenzhen,OSAT,China,Power IC,2,1,1362830505.9551194,0.001068352119636125,2,175,146.0,192.0,244.0,0.0005871063920317844,0.0006153432385434433,16.0,146.0,-29.0
FAB_0028,Mervi Microelectronics - Taoyuan,FAB,Taiwan,Power die,5,1,1362830505.9551194,0.001068352119636125,3,175,213.0,46.0,312.0,0.0015083646634697955,0.0005177413796326847,12.0,46.0,-129.0
EMS_0071,Brant Assemblies - Tianjin,EMS,China,PCB assembly,1,1,1362830505.9551194,0.001068352119636125,1,175,457.0,268.0,593.0,0.0004597488199404504,0.00033226706751569163,6.0,268.0,93.0
EQUIPMENT_0116,Orvid Precision - Kumamoto,EQUIPMENT,Japan,Deposition system,11,1,1362830505.9551194,0.001068352119636125,4,175,94.0,724.0,124.0,0.00010781292946098512,0.0009009255328608759,21.0,94.0,-81.0
REFINED_MATERIAL_0047,Faryn Specialty - Hwaseong,REFINED_MATERIAL,Korea,PCB laminate,8,3,1360176517.174989,0.0010662716007995175,2,179,88.0,36.0,105.0,0.0018006164509499168,0.0010077436203094188,23.0,36.0,-143.0
EMS_0435,Quarn Electronics - Xi'an,EMS,China,PCB assembly,1,1,1340267019.0426133,0.0010506641173761053,1,180,549.0,513.0,938.0,0.00021830042863399654,0.00023197723634193728,5.0,513.0,333.0
EMS_0332,Zephyr Manufacturing - Sanand,EMS,South Asia,Power module,1,1,1331084782.4922695,0.0010434659648261776,1,181,234.0,671.0,527.0,0.00013596219167461674,0.000359325084266706,11.0,234.0,53.0
OSAT_0084,Halcy Test Services - Singapore,OSAT,Southeast Asia,Power IC,3,1,1331084782.4922695,0.0010434659648261776,2,181,457.0,522.0,535.0,0.00021323991849261285,0.00035660180134390753,6.0,457.0,276.0
OSAT_0132,Belan Assembly - Taoyuan,OSAT,Taiwan,RF IC,7,2,1321634360.6493363,0.0010360575760623252,2,183,65.0,28.0,179.0,0.0021008403926156775,0.0007426372813106048,29.0,28.0,-155.0
OSAT_0166,Xanthe Packaging - Kaohsiung,OSAT,Taiwan,Memory IC,8,3,1298141752.2834852,0.001017641215529033,2,184,121.0,151.0,229.0,0.0006915518930060852,0.0006345513228289753,18.0,121.0,-63.0
EMS_0001,Noral Manufacturing - Chengdu,EMS,China,Power module,1,1,1295196660.1021428,0.001015332494480662,1,185,70.0,136.0,187.0,0.0007467844348216383,0.0007248705744778992,28.0,70.0,-115.0
REFINED_MATERIAL_0223,Mordant Specialty - Icheon,REFINED_MATERIAL,Korea,Process gas,4,2,1287122541.0539942,0.0010090030190531667,2,186,267.0,328.0,264.0,0.0003813581918961256,0.0005806948769387369,10.0,264.0,78.0
EMS_0246,Lethe Manufacturing - Austin,EMS,North America,Sensor module,2,2,1287122541.0539942,0.0010090030190531667,1,186,73.0,191.0,360.0,0.0005880261115161023,0.00047729625722177284,27.0,73.0,-113.0
EMS_0462,Mordant Circuits - Batangas 2,EMS,Southeast Asia,PCB assembly,2,2,1263183353.9143631,0.0009902365758225268,1,188,348.0,142.0,518.0,0.0007207682391263964,0.0003661497108132808,8.0,142.0,-46.0
EMS_0062,Alder Assemblies - Kaohsiung,EMS,Taiwan,Power module,1,1,1247506770.056026,0.000977947364860104,1,189,549.0,495.0,784.0,0.00022619996398492003,0.00026832154484861823,5.0,495.0,306.0
EMS_0197,Ader Manufacturing - Batam,EMS,Southeast Asia,PCB assembly,1,1,1211994981.3456123,0.0009501089105731921,1,190,638.0,232.0,740.0,0.0005148550829524749,0.00028194235973364823,4.0,232.0,42.0
EMS_0456,Rivet Circuits - Pune,EMS,South Asia,PCB assembly,1,1,1183751412.080244,0.0009279681696968357,1,191,267.0,337.0,422.0,0.00036412756812353254,0.0004320152854282514,10.0,267.0,76.0
EMS_0216,Ferrin Manufacturing - Wuxi,EMS,China,Sensor module,1,1,1174355260.6376023,0.0009206023246659946,1,192,638.0,723.0,885.0,0.00010810670626231791,0.0002441288423664046,4.0,638.0,446.0
OSAT_0126,Quarn Packaging - Hiroshima,OSAT,Japan,Analog IC,5,2,1167269372.1713142,0.0009150475444278177,2,193,213.0,307.0,281.0,0.00041101948148795957,0.0005554700738795643,12.0,213.0,20.0
EMS_0517,Solvex Assemblies - Shanghai,EMS,China,PCB assembly,2,2,1167269372.1713142,0.0009150475444278177,1,193,638.0,654.0,1065.0,0.00014611726518750826,0.00020516435824094494,4.0,638.0,445.0
EMS_0268,Vantor Assemblies - Shenzhen,EMS,China,Sensor module,1,1,1160566178.3068995,0.0009097927667118167,1,195,407.0,667.0,557.0,0.00013863808930369284,0.0003461126808966882,7.0,407.0,212.0
EQUIPMENT_0095,Lumen Systems - Crolles,EQUIPMENT,Europe,Test handler,4,1,1140655290.344575,0.0008941841937708413,3,196,638.0,951.0,232.0,3.0069913437679953e-05,0.0006304752261073452,4.0,232.0,36.0
OSAT_0114,Lethe Packaging - Tainan,OSAT,Taiwan,Power IC,2,1,1140655290.344575,0.0008941841937708413,2,196,407.0,571.0,688.0,0.00019199293219247467,0.0002969543339239495,7.0,407.0,211.0
EMS_0163,Wend Manufacturing - Chengdu,EMS,China,Sensor module,1,1,1140655290.344575,0.0008941841937708413,1,196,234.0,464.0,507.0,0.00024384634396746625,0.0003724019119629596,11.0,234.0,38.0
EMS_0486,Rivet Circuits - Penang,EMS,Southeast Asia,PCB assembly,1,1,1140655290.344575,0.0008941841937708413,1,196,457.0,371.0,706.0,0.00032595566428028085,0.00029119893692679483,6.0,371.0,175.0
EQUIPMENT_0107,Holt Systems - Eindhoven,EQUIPMENT,Europe,Metrology system,5,1,1140655290.344575,0.0008941841937708413,3,196,146.0,210.0,127.0,0.0005460156387379792,0.0008866006301003294,16.0,127.0,-69.0
EMS_0394,Ader Circuits - Singapore,EMS,Southeast Asia,PCB assembly,2,2,1131718480.0378,0.0008871784361272394,1,201,348.0,205.0,522.0,0.000556917218074822,0.00036253088132925373,8.0,205.0,4.0
EMS_0205,Granth Manufacturing - Chengdu 2,EMS,China,Power module,1,1,1130234775.0769916,0.000886015327924959,1,202,234.0,600.0,471.0,0.0001725733747311221,0.00039815757408139256,11.0,234.0,32.0
EMS_0478,Gethin Circuits - Shenzhen,EMS,China,PCB assembly,1,1,1124999383.0778952,0.0008819111916329403,1,203,193.0,201.0,449.0,0.00056517546642699,0.00041283422755519783,13.0,193.0,-10.0
EMS_0106,Ystad Circuits - Bac Ninh,EMS,Southeast Asia,Sensor module,1,1,1053101336.8507284,0.0008255487681702684,1,204,774.0,935.0,1262.0,3.3725984818139134e-05,0.00016558701739075615,3.0,774.0,570.0
EMS_0057,Renbeck Circuits - Bangkok,EMS,Southeast Asia,Sensor module,1,1,1036825702.2099543,0.0008127899484264236,1,205,457.0,614.0,672.0,0.00016544790919700383,0.00030270321115716714,6.0,457.0,252.0
EMS_0409,Kestrel Electronics - Shanghai,EMS,China,PCB assembly,1,1,1024909069.3372045,0.000803448243839612,1,206,549.0,486.0,902.0,0.00022986392945999908,0.00023945308419116339,5.0,486.0,280.0
EMS_0024,Ferrin Circuits - Penang,EMS,Southeast Asia,PCB assembly,1,1,1001077907.3795078,0.000784766483870456,1,207,457.0,312.0,581.0,0.00040562894276251443,0.00033971973458117865,6.0,312.0,105.0
EQUIPMENT_0105,Solvex Technologies - Pyeongtaek,EQUIPMENT,Korea,Metrology system,7,1,1001077907.3795078,0.000784766483870456,3,207,60.0,342.0,33.0,0.00035961094850928653,0.001968027371090963,31.0,33.0,-174.0
OSAT_0143,Zephyr Packaging - Kaohsiung,OSAT,Taiwan,Memory IC,2,1,1001077907.3795078,0.000784766483870456,2,207,234.0,146.0,334.0,0.0007137654502737147,0.0004976514162492694,11.0,146.0,-61.0
EMS_0244,Doran Assemblies - Batangas,EMS,Southeast Asia,PCB assembly,1,1,998151640.9767307,0.0007824725207544514,1,210,457.0,324.0,524.0,0.0003845514966152059,0.000360104102050625,6.0,324.0,114.0
EMS_0305,Alder Manufacturing - Bangkok,EMS,Southeast Asia,Power module,1,1,975911061.1134627,0.0007650376522693154,1,211,638.0,823.0,662.0,7.053227099646516e-05,0.00030606094446465317,4.0,638.0,427.0
EMS_0425,Cortex Electronics - Shanghai,EMS,China,PCB assembly,1,1,970236946.2819864,0.0007605895917212297,1,212,234.0,387.0,505.0,0.00030898595399734457,0.00037465884240620376,11.0,234.0,22.0
OSAT_0117,Ember Test Services - Ottawa,OSAT,North America,MEMS sensor,2,1,961764140.2758588,0.0007539475770199459,2,213,267.0,204.0,246.0,0.0005609042310388075,0.0006130306950700912,10.0,204.0,-9.0
EMS_0200,Rivet Assemblies - Penang,EMS,Southeast Asia,Sensor module,1,1,961764140.2758588,0.0007539475770199459,1,213,774.0,580.0,574.0,0.00018514986201454572,0.00034145532809314266,3.0,574.0,361.0
REFINED_MATERIAL_0010,Ulvid Chemical - Gumi,REFINED_MATERIAL,Korea,Photoresist,20,4,951576907.9572312,0.0007459615866907934,4,215,407.0,247.0,1269.0,0.000493707096242905,0.00016231486667422855,7.0,247.0,32.0
EMS_0440,Halcy Electronics - Batangas,EMS,Southeast Asia,Power module,1,1,940538059.483315,0.0007373079961570351,1,216,638.0,650.0,1009.0,0.00014694896664849464,0.00021801010649905665,4.0,638.0,422.0
EMS_0010,Holt Assemblies - Malta,EMS,North America,Sensor module,1,1,928452453.807436,0.0007278338301587749,1,217,549.0,463.0,1032.0,0.00024396963394053824,0.00021190572298755158,5.0,463.0,246.0
EMS_0060,Calder Circuits - Batangas,EMS,Southeast Asia,PCB assembly,2,2,889781566.7850478,0.0006975188908188875,1,218,457.0,251.0,510.0,0.0004829328373630022,0.00036987655932010173,6.0,251.0,33.0
EMS_0166,Isar Manufacturing - Chengdu,EMS,China,PCB assembly,1,1,885789940.8280182,0.0006943897694546732,1,219,638.0,1032.0,1061.0,1.5506747274599578e-05,0.00020644306392922842,4.0,638.0,419.0
EMS_0361,Alder Electronics - Dalian,EMS,China,Sensor module,1,1,882569329.7632034,0.0006918650632328917,1,220,101.0,187.0,291.0,0.0006005137273710577,0.0005428195050178474,20.0,101.0,-119.0
EMS_0187,Dyne Electronics - Bangkok,EMS,Southeast Asia,PCB assembly,1,1,882569329.7632034,0.0006918650632328917,1,220,638.0,429.0,788.0,0.00027392841952774576,0.0002664637068191721,4.0,429.0,209.0
EMS_0213,Ivex Assemblies - Tianjin,EMS,China,PCB assembly,1,1,870080746.8925602,0.0006820749947520337,1,222,975.0,875.0,1348.0,5.2504362358812455e-05,0.0001479985187386951,2.0,875.0,653.0
REFINED_MATERIAL_0313,Dyne Advanced Materials - Pyeongtaek,REFINED_MATERIAL,Korea,Packaging substrate,9,2,867633180.5808948,0.0006801562949242916,3,223,774.0,674.0,1038.0,0.00013278518358350035,0.00021045390594143213,3.0,674.0,451.0
OSAT_0016,Wexler Test Services - Taichung,OSAT,Taiwan,Analog IC,6,2,867633180.5808948,0.0006801562949242916,2,223,193.0,116.0,304.0,0.0008716555721755936,0.000522763232013762,13.0,116.0,-107.0
EMS_0201,Jarn Manufacturing - Icheon,EMS,Korea,PCB assembly,1,1,865302095.2843716,0.0006783289070673932,1,225,549.0,497.0,880.0,0.000224699096037042,0.000244901221815318,5.0,497.0,272.0
EMS_0414,Ader Electronics - Penang,EMS,Southeast Asia,PCB assembly,2,2,847383058.7940831,0.000664281789298467,1,226,348.0,316.0,457.0,0.0003897019398538095,0.0004062877936703139,8.0,316.0,90.0
REFINED_MATERIAL_0320,Jarn Specialty - Nagano,REFINED_MATERIAL,Japan,PCB laminate,5,2,847383058.7940831,0.000664281789298467,2,226,57.0,53.0,56.0,0.0014155887878456116,0.0015012375715354105,33.0,53.0,-173.0
EMS_0321,Korrin Manufacturing - Batam,EMS,Southeast Asia,Power module,1,1,829267938.0151922,0.0006500809568420281,1,228,638.0,652.0,1006.0,0.00014666701446365338,0.0002192339498459751,4.0,638.0,410.0
EMS_0327,Zephyr Assemblies - Xi'an,EMS,China,PCB assembly,1,1,806055604.4919138,0.0006318843097806863,1,229,132.0,135.0,404.0,0.0007534987589760337,0.0004490322491222329,17.0,132.0,-97.0
