node_id,customer_count,supplier_count,betweenness,pagerank,rank_betweenness,rank_pagerank,rank_customers,best_centrality_rank,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,blockade_value_at_risk,blockade_share_of_oem_value,rank_gap,node_name,tier_name,tier_label,flow_order,region_id,trade_bloc,category_id,is_logistics_hub,node_kind,breaks_something
RAW_MATERIAL_0089,1.0,0.0,0.0,0.0001668066716325,1111.0,1254.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Ferrin Feedstock - Hiroshima,RAW_MATERIAL,Raw Material,0,Japan,East Asia,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0090,1.0,0.0,0.0,0.0001461834252936,1111.0,1360.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Ader Minerals - Xi'an,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0091,2.0,0.0,0.0,0.0002266757433494,1111.0,966.0,975.0,966.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,640.0,Mervi Feedstock - Villach,RAW_MATERIAL,Raw Material,0,Europe,Western,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0092,3.0,0.0,0.0,0.0004246008498971,1111.0,434.0,774.0,434.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,108.0,Wend Extraction - Shenzhen,RAW_MATERIAL,Raw Material,0,China,East Asia,Silicon feedstock,0,Firm,Causes failure
RAW_MATERIAL_0093,4.0,0.0,0.0,0.0004059241142607,1111.0,458.0,638.0,458.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,132.0,Jarn Feedstock - Batam,RAW_MATERIAL,Raw Material,0,Southeast Asia,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0094,7.0,0.0,0.0,0.0011482175521175,1111.0,84.0,407.0,84.0,21.0,6.0,3709333912.094555,0.0029078265639842,5.0,87.0,3709333912.094555,0.0029078265639842,-3.0,Thorne Minerals - Batangas,RAW_MATERIAL,Raw Material,0,Southeast Asia,East Asia,Rare earth elements,0,Firm,Causes failure
RAW_MATERIAL_0095,1.0,0.0,0.0,0.0002391581792215,1111.0,905.0,1211.0,905.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,579.0,Stade Extraction - Perth,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0096,2.0,0.0,0.0,0.000340616036328,1111.0,579.0,975.0,579.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,253.0,Lethe Extraction - Johannesburg,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0097,1.0,0.0,0.0,0.0002014912130738,1111.0,1085.0,1211.0,1085.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,759.0,Belan Resources - Belo Horizonte,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0098,9.0,0.0,0.0,0.0009714676495543,1111.0,112.0,304.0,112.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-214.0,Stade Extraction - Tainan,RAW_MATERIAL,Raw Material,0,Taiwan,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0099,2.0,0.0,0.0,0.0002734133222127,1111.0,763.0,975.0,763.0,2.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,437.0,Halcy Extraction - Perth,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Silicon feedstock,0,Firm,Causes failure
RAW_MATERIAL_0100,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Lethe Extraction - Chandler,RAW_MATERIAL,Raw Material,0,North America,Western,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0101,14.0,0.0,0.0,0.0009011620446466,1111.0,123.0,175.0,123.0,6.0,1.0,3107528815.98504,0.0024360586168866,3.0,111.0,3107528815.98504,0.0024360586168866,12.0,Prendel Resources - Wuxi,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Causes failure
RAW_MATERIAL_0102,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Holt Extraction - Johannesburg,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0103,1.0,0.0,0.0,0.0001388831980099,1111.0,1397.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Lethe Feedstock - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0104,2.0,0.0,0.0,0.0003057610993468,1111.0,664.0,975.0,664.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,338.0,Xanthe Feedstock - Ottawa,RAW_MATERIAL,Raw Material,0,North America,Western,Copper,0,Firm,Replaceable
RAW_MATERIAL_0105,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Rivet Feedstock - Shanghai 2,RAW_MATERIAL,Raw Material,0,China,East Asia,Silicon feedstock,0,Firm,Replaceable
RAW_MATERIAL_0106,1.0,0.0,0.0,0.0001294455142242,1111.0,1452.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Halcy Feedstock - Belo Horizonte,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0107,5.0,0.0,0.0,0.0006770517411668,1111.0,205.0,549.0,205.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-121.0,Solvex Minerals - Hyderabad,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0108,1.0,0.0,0.0,0.0001959109217927,1111.0,1119.0,1211.0,1111.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,785.0,Ystad Resources - Perth,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Rare earth elements,0,Firm,Causes failure
RAW_MATERIAL_0109,4.0,0.0,0.0,0.0005359935279601,1111.0,295.0,638.0,295.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-31.0,Faryn Minerals - Sanand,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0110,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Renbeck Extraction - Sanand,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0111,3.0,0.0,0.0,0.0003848461637709,1111.0,490.0,774.0,490.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,164.0,Ferrin Extraction - Leixlip,RAW_MATERIAL,Raw Material,0,Europe,Western,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0112,1.0,0.0,0.0,0.0002391581792215,1111.0,905.0,1211.0,905.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,579.0,Alder Resources - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0113,2.0,0.0,0.0,0.0003211643575217,1111.0,626.0,975.0,626.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,300.0,Doran Resources - Johannesburg,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0114,5.0,0.0,0.0,0.0003203924238814,1111.0,631.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,223.0,Elstow Resources - Eindhoven,RAW_MATERIAL,Raw Material,0,Europe,Western,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0115,3.0,0.0,0.0,0.0003993010308538,1111.0,470.0,774.0,470.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,144.0,Yarrow Resources - Hyderabad,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0116,1.0,0.0,0.0,0.0001320208968015,1111.0,1430.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Zephyr Extraction - Dalian,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0117,2.0,0.0,0.0,0.0004056708152582,1111.0,459.0,975.0,459.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,133.0,Gethin Resources - Shenzhen,RAW_MATERIAL,Raw Material,0,China,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0118,3.0,0.0,0.0,0.000272575626986,1111.0,767.0,774.0,767.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,441.0,Brant Extraction - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Silicon feedstock,0,Firm,Replaceable
RAW_MATERIAL_0119,6.0,0.0,0.0,0.0004960203492402,1111.0,336.0,457.0,336.0,2.0,0.0,0.0,0.0,2.0,326.0,0.0,0.0,10.0,Kestrel Resources - Grenoble,RAW_MATERIAL,Raw Material,0,Europe,Western,Rare earth elements,0,Firm,Causes failure
RAW_MATERIAL_0120,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Ember Minerals - Ottawa,RAW_MATERIAL,Raw Material,0,North America,Western,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0121,1.0,0.0,0.0,0.0002405532520418,1111.0,896.0,1211.0,896.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,570.0,Halcy Feedstock - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0122,1.0,0.0,0.0,0.0002876973954773,1111.0,719.0,1211.0,719.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,393.0,Holt Minerals - Belo Horizonte,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0123,5.0,0.0,0.0,0.0003807583451122,1111.0,496.0,549.0,496.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,170.0,Granth Resources - Tianjin,RAW_MATERIAL,Raw Material,0,China,East Asia,Silicon feedstock,0,Firm,Causes failure
RAW_MATERIAL_0124,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Doran Minerals - Johannesburg,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Silicon feedstock,0,Firm,Replaceable
RAW_MATERIAL_0125,1.0,0.0,0.0,0.0002148525966614,1111.0,1025.0,1211.0,1025.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,699.0,Zephyr Resources - Xi'an,RAW_MATERIAL,Raw Material,0,China,East Asia,Silicon feedstock,0,Firm,Replaceable
RAW_MATERIAL_0126,3.0,0.0,0.0,0.0003471685257853,1111.0,555.0,774.0,555.0,3.0,0.0,0.0,0.0,2.0,326.0,0.0,0.0,229.0,Rivet Feedstock - Malta,RAW_MATERIAL,Raw Material,0,North America,Western,Crude industrial gas,0,Firm,Causes failure
RAW_MATERIAL_0127,3.0,0.0,0.0,0.0001765497793133,1111.0,1203.0,774.0,774.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,448.0,Korrin Minerals - Gumi,RAW_MATERIAL,Raw Material,0,Korea,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0128,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Korrin Minerals - Xi'an,RAW_MATERIAL,Raw Material,0,China,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0129,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Belan Extraction - Shanghai,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0130,18.0,0.0,0.0,0.0013802187718009,1111.0,65.0,121.0,65.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-261.0,Ivex Feedstock - Shanghai,RAW_MATERIAL,Raw Material,0,China,East Asia,Gold,0,Firm,Causes failure
RAW_MATERIAL_0131,3.0,0.0,0.0,0.000298304187456,1111.0,684.0,774.0,684.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,358.0,Ivex Minerals - Shanghai,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0132,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Noral Minerals - Wuxi,RAW_MATERIAL,Raw Material,0,China,East Asia,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0133,8.0,0.0,0.0,0.0008055718805961,1111.0,152.0,348.0,152.0,2.0,0.0,0.0,0.0,2.0,326.0,0.0,0.0,-174.0,Palter Feedstock - Xi'an,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Causes failure
RAW_MATERIAL_0134,2.0,0.0,0.0,0.0003554774037124,1111.0,539.0,975.0,539.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,213.0,Renbeck Extraction - Chengdu,RAW_MATERIAL,Raw Material,0,China,East Asia,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0135,3.0,0.0,0.0,0.0002887097352526,1111.0,714.0,774.0,714.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,388.0,Holt Extraction - Johannesburg 2,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0136,1.0,0.0,0.0,0.0002052693243049,1111.0,1064.0,1211.0,1064.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,738.0,Verity Extraction - Pune,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0137,1.0,0.0,0.0,0.0001305065475779,1111.0,1443.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Cortex Minerals - Johannesburg,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0138,2.0,0.0,0.0,0.0002277030832404,1111.0,961.0,975.0,961.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,635.0,Lethe Resources - Sanand,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Silicon feedstock,0,Firm,Replaceable
RAW_MATERIAL_0139,1.0,0.0,0.0,0.0002266025238389,1111.0,967.0,1211.0,967.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,641.0,Belan Feedstock - Antofagasta,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0140,20.0,0.0,0.0,0.0014697253025952,1111.0,59.0,101.0,59.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-267.0,Wexler Resources - Kumamoto,RAW_MATERIAL,Raw Material,0,Japan,East Asia,Bulk chemical,0,Firm,Causes failure
RAW_MATERIAL_0141,5.0,0.0,0.0,0.0005971834058019,1111.0,256.0,549.0,256.0,3.0,0.0,0.0,0.0,2.0,326.0,0.0,0.0,-70.0,Nevin Feedstock - Taoyuan,RAW_MATERIAL,Raw Material,0,Taiwan,East Asia,Rare earth elements,0,Firm,Causes failure
RAW_MATERIAL_0142,1.0,0.0,0.0,0.0001403160727377,1111.0,1391.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Solvex Resources - Tianjin,RAW_MATERIAL,Raw Material,0,China,East Asia,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0143,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Jarn Minerals - Belo Horizonte,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0144,2.0,0.0,0.0,0.0003691449709526,1111.0,512.0,975.0,512.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,186.0,Prendel Feedstock - Xi'an,RAW_MATERIAL,Raw Material,0,China,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0145,4.0,0.0,0.0,0.0004602911646447,1111.0,391.0,638.0,391.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,65.0,Lethe Feedstock - Kolwezi 2,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0146,1.0,0.0,0.0,0.0002252074510187,1111.0,974.0,1211.0,974.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,648.0,Stade Resources - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0147,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Renbeck Minerals - Grenoble,RAW_MATERIAL,Raw Material,0,Europe,Western,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0148,1.0,0.0,0.0,0.0001987010674333,1111.0,1106.0,1211.0,1106.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,780.0,Dyne Feedstock - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0149,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Cortex Extraction - Bengaluru,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0150,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Jarn Minerals - Gumi,RAW_MATERIAL,Raw Material,0,Korea,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0151,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Ystad Resources - Belo Horizonte,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0152,4.0,0.0,0.0,0.0004291953105577,1111.0,425.0,638.0,425.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,99.0,Zephyr Minerals - Austin,RAW_MATERIAL,Raw Material,0,North America,Western,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0153,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Wexler Feedstock - Penang,RAW_MATERIAL,Raw Material,0,Southeast Asia,East Asia,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0154,17.0,0.0,0.0,0.0018419129505607,1111.0,39.0,132.0,39.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-287.0,Rivet Extraction - Shenzhen,RAW_MATERIAL,Raw Material,0,China,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0155,1.0,0.0,0.0,0.0002043341667347,1111.0,1069.0,1211.0,1069.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,743.0,Nevin Feedstock - Sanand,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0156,3.0,0.0,0.0,0.0004159672342253,1111.0,444.0,774.0,444.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,118.0,Korrin Minerals - Villach,RAW_MATERIAL,Raw Material,0,Europe,Western,Copper,0,Firm,Replaceable
RAW_MATERIAL_0157,10.0,0.0,0.0,0.0006793397516141,1111.0,204.0,267.0,204.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-122.0,Korrin Extraction - Cheongju,RAW_MATERIAL,Raw Material,0,Korea,East Asia,Substrate resin,0,Firm,Causes failure
RAW_MATERIAL_0158,3.0,0.0,0.0,0.0002448932693652,1111.0,881.0,774.0,774.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,448.0,Jarn Extraction - Sanand,RAW_MATERIAL,Raw Material,0,South Asia,Unaligned,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0159,3.0,0.0,0.0,0.0001780671214908,1111.0,1197.0,774.0,774.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,448.0,Xanthe Feedstock - Kitakyushu,RAW_MATERIAL,Raw Material,0,Japan,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0160,1.0,0.0,0.0,0.0002293926694795,1111.0,953.0,1211.0,953.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,627.0,Brant Minerals - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0161,12.0,0.0,0.0,0.0012853074948687,1111.0,70.0,213.0,70.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-256.0,Ember Minerals - Dalian,RAW_MATERIAL,Raw Material,0,China,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0162,9.0,0.0,0.0,0.0006287178320439,1111.0,234.0,304.0,234.0,12.0,8.0,11765414517.809843,0.0092231612688259,3.0,29.0,11765414517.809843,0.0092231612688259,205.0,Korrin Extraction - Crolles,RAW_MATERIAL,Raw Material,0,Europe,Western,Substrate resin,0,Firm,Causes failure
RAW_MATERIAL_0163,1.0,0.0,0.0,0.0001957977086787,1111.0,1120.0,1211.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Umber Feedstock - Leixlip,RAW_MATERIAL,Raw Material,0,Europe,Western,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0164,2.0,0.0,0.0,0.0002845740062184,1111.0,724.0,975.0,724.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,398.0,Cortex Minerals - Perth,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Copper,0,Firm,Replaceable
RAW_MATERIAL_0165,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Stade Resources - Kumamoto,RAW_MATERIAL,Raw Material,0,Japan,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0166,1.0,0.0,0.0,0.0003243479187303,1111.0,617.0,1211.0,617.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,291.0,Ferrin Feedstock - Ottawa,RAW_MATERIAL,Raw Material,0,North America,Western,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0167,2.0,0.0,0.0,0.0004390549581306,1111.0,416.0,975.0,416.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,90.0,Mordant Feedstock - Bac Ninh,RAW_MATERIAL,Raw Material,0,Southeast Asia,East Asia,Rare earth elements,0,Firm,Replaceable
RAW_MATERIAL_0168,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Halcy Feedstock - Perth,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0169,2.0,0.0,0.0,0.0004279158585297,1111.0,426.0,975.0,426.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,100.0,Palter Extraction - Antofagasta,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0170,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Mervi Feedstock - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Crude industrial gas,0,Firm,Replaceable
RAW_MATERIAL_0171,0.0,0.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Holt Resources - Kolwezi,RAW_MATERIAL,Raw Material,0,Rest of World,Unaligned,Silicon feedstock,0,Firm,Replaceable
RAW_MATERIAL_0172,1.0,0.0,0.0,0.0003079792891991,1111.0,658.0,1211.0,658.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,332.0,Zephyr Extraction - Bac Ninh,RAW_MATERIAL,Raw Material,0,Southeast Asia,East Asia,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0173,10.0,0.0,0.0,0.0007839343244768,1111.0,160.0,267.0,160.0,2.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-166.0,Lumen Resources - Hillsboro,RAW_MATERIAL,Raw Material,0,North America,Western,Rare earth elements,0,Firm,Causes failure
RAW_MATERIAL_0174,7.0,0.0,0.0,0.0006122352258012,1111.0,248.0,407.0,248.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-78.0,Prendel Minerals - Guadalajara,RAW_MATERIAL,Raw Material,0,North America,Western,Bulk chemical,0,Firm,Replaceable
RAW_MATERIAL_0175,6.0,0.0,0.0,0.0007542647897933,1111.0,177.0,457.0,177.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-149.0,Halcy Feedstock - Wuxi,RAW_MATERIAL,Raw Material,0,China,East Asia,Copper,0,Firm,Replaceable
RAW_MATERIAL_0176,2.0,0.0,0.0,0.000139395116579,1111.0,1394.0,975.0,975.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,649.0,Doran Resources - Villach,RAW_MATERIAL,Raw Material,0,Europe,Western,Substrate resin,0,Firm,Replaceable
RAW_MATERIAL_0177,1.0,0.0,0.0,0.0002056981465126,1111.0,1063.0,1211.0,1063.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,737.0,Nevin Feedstock - Shenzhen,RAW_MATERIAL,Raw Material,0,China,East Asia,Substrate resin,0,Firm,Causes failure
RAW_MATERIAL_0178,1.0,0.0,0.0,0.0003338791827348,1111.0,589.0,1211.0,589.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,263.0,Nevin Resources - Guadalajara,RAW_MATERIAL,Raw Material,0,North America,Western,Crude industrial gas,0,Firm,Causes failure
